id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
127,0,0,14,30,9.0,15.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,785,0,40.0,94.0,1.0,1.0,10,6.665684,100
128,0,0,16,29,12.0,13.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,925,0,45.0,105.0,1.0,1.0,7,6.829794000000001,49
129,0,0,14,26,12.0,13.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,449,0,30.0,115.0,5.0,1.0,6,6.107023000000001,36
130,0,0,15,24,14.0,14.0,391645,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325,0,37.0,117.0,1.0,1.0,3,5.783825,9
131,0,0,13,32,13.0,12.0,432693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,683,0,30.0,,1.0,1.0,13,6.526495,169
132,0,0,16,32,18.0,14.0,432693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,522,0,45.0,,1.0,1.0,10,6.257668,100
133,0,0,18,28,18.0,14.0,447641,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,470,0,44.0,93.0,1.0,1.0,4,6.1527330000000005,16
134,1,0,12,34,8.0,7.0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,541,0,38.0,115.0,1.0,1.0,16,6.293419,256
135,1,0,14,29,13.0,12.0,483230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,852,0,43.0,,1.0,1.0,9,6.747586999999999,81
136,1,0,12,30,9.0,12.0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,0,42.0,,1.0,1.0,12,5.991465,144
137,1,0,18,27,,,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547,0,36.0,117.0,6.0,1.0,3,6.304449,9
138,1,0,16,32,12.0,14.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,577,0,36.0,98.0,6.0,1.0,10,6.357842,100
139,1,0,11,24,13.0,13.0,440484,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,0,31.0,,1.0,1.0,7,5.7037830000000005,49
141,1,0,16,32,,12.0,865385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1068,0,42.0,105.0,1.0,1.0,10,6.973542999999999,100
142,1,0,12,32,6.0,7.0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,721,0,36.0,109.0,1.0,1.0,14,6.580639,196
146,1,0,17,31,12.0,11.0,169566,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,673,1,42.0,95.0,4.0,1.0,8,6.5117449999999995,64
148,1,0,17,27,14.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,739,0,31.0,120.0,1.0,1.0,4,6.6052979999999994,16
149,1,0,12,26,8.0,,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1478,0,,96.0,6.0,0.0,8,7.298445,64
156,0,0,17,27,8.0,14.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,875,0,40.0,,6.0,1.0,4,6.774224,16
157,0,0,12,33,8.0,12.0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,0,40.0,,1.0,1.0,15,6.802395,225
162,0,0,13,31,13.0,12.0,144695,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,801,0,42.0,91.0,1.0,1.0,12,6.685861,144
163,0,0,13,26,8.0,12.0,110762,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,550,0,38.0,109.0,1.0,1.0,7,6.309918,49
164,0,0,10,34,8.0,9.0,95192,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,575,0,32.0,,1.0,0.0,18,6.354369999999999,324
165,0,0,12,27,12.0,12.0,98481,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,540,0,38.0,87.0,1.0,1.0,9,6.291569,81
167,0,0,16,32,13.0,13.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,790,0,34.0,110.0,1.0,1.0,10,6.672033,100
168,0,0,14,28,12.0,10.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,693,0,28.0,97.0,1.0,1.0,8,6.54103,64
169,0,0,16,26,12.0,10.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250,0,30.0,110.0,4.0,1.0,4,5.521461,16
170,0,0,17,24,14.0,13.0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,417,1,35.0,,1.0,1.0,1,6.033086,1
171,0,0,9,32,3.0,4.0,486650,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,635,0,29.0,74.0,1.0,0.0,17,6.453625,289
177,0,0,12,32,,9.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,413,0,32.0,95.0,5.0,1.0,14,6.023448,196
183,0,0,12,25,,,104719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300,0,26.0,97.0,1.0,0.0,7,5.7037830000000005,49
187,0,0,17,26,18.0,14.0,402877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,567,1,29.0,,1.0,1.0,3,6.340358999999999,9
189,0,0,16,32,7.0,12.0,389423,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,641,0,39.0,,1.0,0.0,10,6.463029,100
191,0,0,13,29,,,171004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,356,0,34.0,98.0,1.0,0.0,10,5.874931,100
193,0,0,12,33,,,151687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,400,1,39.0,105.0,1.0,0.0,15,5.991465,225
195,0,0,12,31,12.0,12.0,128652,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413,0,21.0,85.0,1.0,1.0,13,6.023448,169
198,0,0,14,33,12.0,10.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,531,0,42.0,105.0,1.0,0.0,13,6.274762,169
199,0,0,16,29,12.0,10.0,526305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,635,0,39.0,122.0,1.0,0.0,7,6.453625,49
200,0,0,14,27,18.0,12.0,402877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144,1,36.0,114.0,1.0,1.0,7,4.969812999999999,49
201,0,0,14,31,17.0,13.0,526305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,550,0,36.0,129.0,1.0,0.0,11,6.309918,121
205,0,0,12,32,7.0,8.0,107063,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,486,0,33.0,100.0,6.0,1.0,14,6.186209,196
207,0,0,17,31,9.0,14.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,598,0,40.0,108.0,1.0,1.0,8,6.393591000000001,64
212,0,0,14,26,,16.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,462,1,26.0,,1.0,1.0,6,6.135565,36
213,0,0,16,26,,16.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,812,0,32.0,,1.0,1.0,4,6.699501,16
214,0,0,12,25,8.0,11.0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625,0,22.0,,1.0,0.0,7,6.437752,49
215,0,0,12,31,3.0,,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1043,0,33.0,,1.0,0.0,13,6.949856,169
216,0,0,16,27,8.0,12.0,447641,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,800,0,38.0,122.0,6.0,1.0,5,6.684612,25
217,0,0,16,27,8.0,9.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,812,1,36.0,119.0,1.0,1.0,5,6.699501,25
218,0,0,17,26,8.0,8.0,739808,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,433,0,40.0,129.0,6.0,1.0,3,6.0707379999999995,9
221,0,0,17,28,8.0,8.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,751,0,32.0,79.0,1.0,1.0,5,6.6214059999999995,25
224,0,0,14,26,10.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,294,0,39.0,109.0,6.0,1.0,6,5.68358,36
228,0,1,12,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,427,0,30.0,105.0,1.0,1.0,7,6.0567839999999995,49
229,0,1,12,33,,,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,700,0,47.0,90.0,1.0,1.0,15,6.551080000000001,225
232,0,1,16,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,284,0,30.0,,1.0,1.0,3,5.648974,9
233,0,1,14,27,13.0,14.0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,542,1,28.0,101.0,1.0,1.0,7,6.295266000000001,49
238,0,1,12,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,480,0,35.0,83.0,1.0,1.0,7,6.173786,49
239,0,1,16,26,13.0,14.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,378,0,32.0,,1.0,1.0,4,5.934894,16
240,0,1,16,30,,,591935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,508,0,38.0,111.0,1.0,1.0,8,6.230482,64
241,0,1,12,25,,,440484,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,500,0,26.0,,1.0,1.0,7,6.214608,49
243,0,1,12,33,12.0,8.0,357552,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,723,0,42.0,110.0,1.0,0.0,15,6.583409,225
244,0,1,12,25,14.0,14.0,359592,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,220,0,32.0,92.0,6.0,1.0,7,5.393628,49
246,0,1,15,24,,,359592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,475,0,22.0,,5.0,1.0,3,6.163315,9
248,0,1,13,26,10.0,10.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1202,0,36.0,113.0,1.0,0.0,7,7.091742,49
249,0,1,13,24,12.0,12.0,391645,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,0,26.0,115.0,6.0,1.0,5,5.991465,25
250,0,1,16,29,12.0,12.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,601,0,36.0,109.0,6.0,1.0,7,6.398594999999999,49
254,0,1,12,29,12.0,8.0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,481,0,35.0,114.0,5.0,1.0,11,6.175867,121
255,0,1,16,33,7.0,12.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,700,0,39.0,110.0,1.0,1.0,11,6.551080000000001,121
256,0,1,12,27,10.0,9.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,769,0,43.0,102.0,1.0,1.0,9,6.645091000000001,81
257,0,1,14,25,10.0,9.0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,529,0,34.0,118.0,1.0,1.0,5,6.270988,25
260,0,1,16,30,12.0,9.0,545297,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,450,1,37.0,112.0,1.0,0.0,8,6.109248,64
262,0,1,10,34,6.0,,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,563,0,31.0,86.0,1.0,0.0,18,6.33328,324
263,0,1,13,32,7.0,0.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,649,0,42.0,114.0,1.0,0.0,13,6.475433,169
265,0,1,8,32,9.0,12.0,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,470,0,33.0,,1.0,0.0,18,6.1527330000000005,324
268,0,1,16,24,14.0,12.0,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,275,0,31.0,,6.0,1.0,2,5.616771,4
269,0,1,16,33,10.0,8.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,719,1,40.0,102.0,1.0,1.0,11,6.577861,121
270,0,1,12,33,,,403476,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1082,0,42.0,105.0,1.0,1.0,15,6.986567,225
274,0,1,16,34,6.0,10.0,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,673,0,51.0,83.0,1.0,1.0,12,6.5117449999999995,144
275,1,0,18,24,15.0,12.0,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,350,0,31.0,107.0,1.0,1.0,0,5.857933,0
276,1,0,14,28,5.0,9.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,769,0,34.0,81.0,1.0,1.0,8,6.645091000000001,64
278,1,0,12,26,0.0,6.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,650,0,26.0,85.0,1.0,1.0,8,6.476973,64
279,1,0,9,30,,4.0,139895,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,751,0,34.0,72.0,1.0,0.0,15,6.6214059999999995,225
280,1,0,10,27,,4.0,107087,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,356,0,23.0,,1.0,0.0,11,5.874931,121
281,1,0,9,24,,4.0,104102,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,250,0,14.0,,1.0,0.0,9,5.521461,81
282,1,0,12,28,7.0,6.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,401,0,35.0,86.0,6.0,1.0,10,5.993961,100
283,1,0,11,25,7.0,6.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,425,0,38.0,,1.0,1.0,8,6.052089,64
284,1,0,9,25,7.0,6.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,287,0,26.0,,1.0,1.0,10,5.659482,100
285,1,0,13,26,6.0,12.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,309,1,18.0,,1.0,1.0,7,5.733341,49
286,1,0,14,24,6.0,12.0,76585,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,578,0,21.0,,1.0,0.0,4,6.359573999999999,16
288,1,0,16,30,7.0,8.0,118905,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,438,0,29.0,,1.0,0.0,8,6.082219,64
289,1,0,12,31,8.0,12.0,572299,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,450,0,38.0,68.0,1.0,0.0,13,6.109248,169
290,1,0,17,28,,15.0,438085,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,173,1,36.0,115.0,1.0,1.0,5,5.1532919999999995,25
294,1,0,16,27,8.0,9.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,529,1,19.0,,1.0,0.0,5,6.270988,25
295,1,0,12,30,8.0,,118905,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,482,0,27.0,,5.0,0.0,12,6.177944,144
296,1,0,12,27,8.0,,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,833,0,18.0,,1.0,0.0,9,6.725034,81
297,1,0,12,34,,6.0,112480,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,260,0,22.0,95.0,6.0,0.0,16,5.560682,256
298,1,0,12,25,,3.0,75607,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,279,0,22.0,,6.0,1.0,7,5.6312120000000006,49
301,1,0,13,25,,,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,350,0,29.0,,1.0,1.0,6,5.857933,36
302,1,0,11,24,5.0,11.0,82135,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,145,0,20.0,,1.0,1.0,7,4.9767339999999995,49
304,1,0,10,27,,12.0,81081,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,230,0,26.0,,1.0,1.0,11,5.438079,121
305,1,0,15,24,,12.0,79093,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,450,0,14.0,,5.0,1.0,3,6.109248,9
307,1,0,16,25,12.0,12.0,89271,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,385,0,31.0,87.0,6.0,1.0,3,5.953243,9
308,1,0,17,34,13.0,12.0,103511,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,817,0,42.0,116.0,1.0,1.0,11,6.705639,121
309,1,0,16,30,13.0,12.0,119965,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,962,0,37.0,95.0,1.0,1.0,8,6.869014,64
310,1,0,13,28,14.0,12.0,91831,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,408,0,32.0,94.0,1.0,1.0,9,6.011267,81
311,1,0,16,25,14.0,12.0,89271,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,526,0,29.0,,6.0,1.0,3,6.265301,9
312,1,0,13,24,14.0,10.0,89271,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,578,0,35.0,,1.0,1.0,5,6.359573999999999,25
313,1,0,14,28,6.0,10.0,91831,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,620,0,45.0,96.0,1.0,1.0,8,6.429719,64
317,0,1,12,25,7.0,12.0,104102,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,230,0,29.0,99.0,6.0,1.0,7,5.438079,49
318,0,1,11,30,2.0,5.0,118905,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,580,0,33.0,,1.0,1.0,13,6.363028,169
319,0,1,18,32,6.0,12.0,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1155,0,45.0,106.0,6.0,1.0,8,7.051856,64
320,0,1,12,28,,,92784,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,380,0,24.0,,1.0,0.0,10,5.940171,100
322,0,1,16,27,10.0,12.0,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,616,0,26.0,,6.0,1.0,5,6.423247,25
324,0,1,12,28,10.0,8.0,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,450,0,28.0,,1.0,0.0,10,6.109248,100
325,0,1,12,25,10.0,8.0,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,425,0,30.0,,1.0,0.0,7,6.052089,49
326,0,1,12,28,8.0,2.0,92784,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,500,0,36.0,85.0,1.0,0.0,10,6.214608,100
328,0,1,12,25,12.0,12.0,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,713,0,16.0,,1.0,1.0,7,6.569481,49
329,0,1,12,25,4.0,12.0,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,750,0,32.0,100.0,1.0,1.0,7,6.620073,49
330,0,1,15,24,4.0,12.0,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,323,1,37.0,92.0,1.0,1.0,3,5.777652,9
333,0,1,13,28,8.0,12.0,417415,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1038,0,38.0,101.0,1.0,0.0,9,6.945050999999999,81
334,0,1,16,25,16.0,15.0,365200,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,491,0,30.0,104.0,1.0,1.0,3,6.1964440000000005,9
335,0,1,13,29,10.0,12.0,490767,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,525,0,37.0,88.0,6.0,1.0,10,6.2633980000000005,100
337,0,1,11,29,5.0,5.0,118905,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,388,0,26.0,,1.0,1.0,12,5.961005,144
338,0,1,10,26,12.0,2.0,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,460,0,21.0,,1.0,1.0,10,6.131227,100
342,0,1,15,24,5.0,8.0,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,400,0,22.0,,6.0,0.0,3,5.991465,9
343,0,1,15,27,9.0,16.0,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,737,0,31.0,97.0,1.0,1.0,6,6.602588000000001,36
345,0,1,14,26,6.0,10.0,78509,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,599,0,34.0,83.0,5.0,1.0,6,6.395262000000001,36
351,0,0,18,33,18.0,18.0,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1131,0,43.0,71.0,4.0,1.0,9,7.030858,81
355,0,1,14,25,,,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,601,0,30.0,100.0,6.0,1.0,5,6.398594999999999,25
356,0,1,10,26,,11.0,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,298,0,22.0,,6.0,0.0,10,5.697093,100
357,0,1,12,27,,,78509,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,235,0,39.0,96.0,6.0,1.0,9,5.459586,81
358,0,1,13,25,,,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,220,1,20.0,113.0,1.0,1.0,6,5.393628,36
359,0,1,8,26,,11.0,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,697,0,26.0,,1.0,0.0,12,6.546785,144
360,0,1,9,24,,11.0,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,542,0,20.0,,6.0,0.0,9,6.295266000000001,81
361,0,1,12,25,,8.0,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,250,0,29.0,,6.0,1.0,7,5.521461,49
364,0,1,16,26,12.0,12.0,438085,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,400,0,39.0,117.0,4.0,0.0,4,5.991465,16
365,0,1,15,31,,,572299,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,423,1,39.0,101.0,6.0,0.0,10,6.047372,100
368,0,1,12,25,6.0,5.0,104102,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,290,0,,65.0,6.0,1.0,7,5.669881,49
370,0,1,10,33,,10.0,112480,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,247,0,32.0,,6.0,0.0,17,5.5093879999999995,289
372,0,1,13,26,,10.0,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,380,1,33.0,87.0,1.0,0.0,7,5.940171,49
373,0,1,12,24,12.0,9.0,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,656,0,37.0,116.0,1.0,0.0,6,6.486161,36
374,0,1,12,32,9.0,12.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,711,0,42.0,106.0,1.0,1.0,14,6.5666720000000005,196
375,0,1,14,29,8.0,12.0,490767,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,481,0,35.0,93.0,6.0,1.0,9,6.175867,81
376,0,1,16,25,8.0,12.0,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,641,0,35.0,112.0,1.0,1.0,3,6.463029,9
377,0,1,12,32,12.0,14.0,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,596,0,45.0,98.0,5.0,1.0,14,6.3902410000000005,196
378,0,1,7,31,,,545297,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,578,0,35.0,,1.0,0.0,18,6.359573999999999,324
380,1,0,16,30,,12.0,572299,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,678,1,37.0,,1.0,1.0,8,6.519147,64
383,1,0,16,32,11.0,14.0,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1538,0,37.0,103.0,1.0,1.0,10,7.338238,100
384,1,0,12,33,9.0,12.0,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,860,0,36.0,103.0,1.0,0.0,15,6.756932000000001,225
385,1,0,18,32,12.0,16.0,423456,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,534,0,49.0,,6.0,1.0,8,6.280396,64
386,1,0,12,27,12.0,12.0,438085,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,308,0,34.0,91.0,1.0,0.0,9,5.7301,81
387,1,0,14,29,12.0,,635888,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,600,0,41.0,118.0,1.0,1.0,9,6.39693,81
388,1,0,8,31,,,572299,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,625,0,20.0,,1.0,0.0,17,6.437752,289
392,1,0,13,29,10.0,10.0,139895,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,540,0,28.0,87.0,1.0,0.0,10,6.291569,100
396,1,0,13,27,12.0,10.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,344,0,22.0,100.0,1.0,0.0,8,5.840641000000001,64
397,1,0,12,25,12.0,10.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,500,0,39.0,96.0,1.0,1.0,7,6.214608,49
398,1,0,11,26,6.0,9.0,81081,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,320,1,16.0,,1.0,0.0,9,5.768321,81
400,1,0,18,27,4.0,10.0,81081,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,378,0,29.0,62.0,1.0,0.0,3,5.934894,9
401,1,0,15,25,4.0,10.0,79093,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,188,1,14.0,60.0,6.0,0.0,4,5.236442,16
404,1,0,9,33,4.0,10.0,111044,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,168,0,19.0,,5.0,0.0,18,5.123964,324
405,1,0,2,25,6.0,,75607,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,250,0,12.0,,6.0,0.0,17,5.521461,289
406,1,0,3,24,6.0,5.0,75607,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,190,0,8.0,,6.0,0.0,15,5.247024,225
407,1,0,12,28,8.0,8.0,92784,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1000,0,31.0,83.0,1.0,0.0,10,6.907755,100
408,1,0,12,24,,,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,564,0,20.0,100.0,6.0,0.0,6,6.335054,36
409,1,0,9,24,,7.0,75607,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,624,0,17.0,,1.0,0.0,9,6.436151000000001,81
410,1,0,12,24,,,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,714,0,26.0,,1.0,0.0,6,6.570883,36
411,1,0,12,24,12.0,10.0,82135,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,538,0,40.0,123.0,1.0,0.0,6,6.287858,36
413,1,0,13,26,9.0,8.0,317074,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,355,0,22.0,67.0,1.0,0.0,7,5.872118,49
